user_id,mean_speed,stddev_speed,problem_count,percent_correct,std_perc_correct,user_id,hint_overall,hint_stddev,hint_first,hint_second,hint_third,correct_first,correct_second,correct_third
117897,19.44598872,15.82328169,71,0.774647887,0.420787802,117897,0.169014085,0.377431753,0.095238095,0.153846154,0.076923077,0.857142857,0.846153846,0.769230769
280086,22.50653731,17.29616208,134,0.768656716,0.423273656,280086,0.141843972,0.350133858,0.216216216,0.090909091,0.125,0.529411765,0.90625,0.806451613
227031,27.00983265,15.1424366,245,0.779591837,0.415370461,227031,0.130081301,0.337078677,0.214285714,0.142857143,0.090909091,0.642857143,0.785714286,0.872727273
134657,22.51653097,16.2292038,173,0.664739884,0.473451658,134657,0.271676301,0.446115103,0.333333333,0.181818182,0.1875,0.515151515,0.727272727,0.75
279575,26.77909581,15.09625736,167,0.893213573,0.287060039,279575,0.04519774,0.208326913,0.078431373,0.023255814,0.024390244,0.88372093,0.975609756,0.926829268
285149,31.48533621,16.13379168,116,0.603448276,0.491303684,285149,0.264957265,0.443208568,0.375,0.0625,0,0.5,0.866666667,1
310942,26.10405405,15.00248821,74,0.716216216,0.453910566,310942,0.2375,0.428236005,0.333333333,0.0625,0.214285714,0.555555556,0.866666667,0.714285714
248683,32.68472549,15.0615748,51,0.921568627,0.271524382,248683,0,0,0,0,0,0.928571429,0.928571429,0.857142857
235432,27.69471181,15.79508307,288,0.725694444,0.44694028,235432,0.159722222,0.366985924,0.196428571,0.125,0.178571429,0.625,0.785714286,0.767857143
298728,28.26835849,16.05291495,53,0.79245283,0.409431621,298728,0.075471698,0.266678761,0.230769231,0,0,0.538461538,0.769230769,1
184951,19.32221495,14.63622871,107,0.644859813,0.48080782,184951,0.120689655,0.327179579,0.148148148,0.142857143,0.1,0.47826087,0.714285714,0.7
205397,24.4399375,16.15187862,96,0.583333333,0.495594628,205397,0.363636364,0.483493778,0.625,0.3125,0.266666667,0.3125,0.533333333,0.733333333
354785,25.28253571,16.59049381,56,0.791666667,0.384353057,354785,0.083333333,0.278717807,0.2,0.076923077,0,0.642857143,0.692307692,1
231024,25.65794164,16.08653812,377,0.775419982,0.415021585,231024,0.169312169,0.375524465,0.204819277,0.134146341,0.111111111,0.746987952,0.817073171,0.851851852
249499,27.37958333,16.2776789,132,0.818181818,0.387163926,249499,0.106060606,0.309088188,0.107142857,0.071428571,0.107142857,0.714285714,0.857142857,0.857142857
325342,27.40101439,16.07894132,278,0.745803357,0.422174635,325342,0.234042553,0.424151619,0.4,0.101694915,0.172413793,0.65,0.844827586,0.844827586
137073,21.08897962,14.12028171,53,0.679245283,0.471233443,137073,0.203703704,0.406532954,0.272727273,0.090909091,0,0.545454545,0.818181818,1
243877,20.73118447,13.75405577,103,0.912621359,0.283770002,243877,0.026548673,0.16147628,0.026315789,0.064516129,0,0.878787879,0.9,0.833333333
235510,30.13323423,16.51994994,111,0.576576577,0.496342066,235510,0.298245614,0.459507712,0.473684211,0.235294118,0.25,0.352941176,0.588235294,0.625
339708,24.40604237,16.1672807,118,0.86440678,0.320959175,339708,0.059322034,0.237233805,0.037037037,0.111111111,0.037037037,0.851851852,0.888888889,0.888888889
337334,23.60699222,16.24525875,257,0.827496757,0.358533862,337334,0.042307692,0.201678434,0.125,0.016393443,0.016393443,0.758064516,0.918032787,0.918032787
82543,16.45050343,16.48504012,146,0.828767123,0.378009105,82543,0.046052632,0.210292001,0.042253521,0.071428571,0.074074074,0.779411765,0.777777778,0.851851852
236225,25.09161905,17.96773207,63,0.777777778,0.419079038,236225,0.090909091,0.28968273,0.117647059,0.133333333,0.071428571,0.533333333,0.733333333,0.785714286
229761,24.88040909,15.34389626,110,0.627272727,0.485743371,229761,0.260869565,0.441030622,0.5,0.181818182,0.136363636,0.391304348,0.681818182,0.772727273
230867,24.76518041,16.52611899,194,0.731958763,0.444085225,230867,0.204081633,0.404061018,0.292682927,0.175,0.157894737,0.634146341,0.725,0.789473684
341261,25.33252941,15.26040978,170,0.68627451,0.446633815,341261,0.176470588,0.382243452,0.347826087,0.2,0.142857143,0.568181818,0.641025641,0.771428571
94920,14.86150209,17.0949109,54,0.87037037,0.33904952,94920,0,0,0,0,0,0.818181818,0.857142857,1
345970,23.58717442,15.20241522,86,0.841085271,0.353236184,345970,0.022727273,0.149886756,0.047619048,0.047619048,0,0.857142857,0.761904762,0.95
280025,21.26175342,14.65601937,73,0.634703196,0.478437476,280025,0.066666667,0.251123601,0,0.083333333,0,0.833333333,0.75,0.75
131543,23.50411282,15.53078762,51,0.31372549,0.468623349,131543,0.607843137,0.4930895,0.8,0.8,0.6,0.2,0.2,0.4
345799,25.60409836,12.88366303,61,0.808743169,0.391857005,345799,0.048387097,0.216334543,0,0.142857143,0.071428571,0.857142857,0.785714286,0.785714286
228991,25.71320765,15.78143429,183,0.743169399,0.43808375,228991,0.169398907,0.376132969,0.342105263,0.135135135,0.189189189,0.552631579,0.756756757,0.756756757
286894,26.46758491,15.83283187,212,0.660377358,0.474702051,286894,0.24537037,0.431306131,0.395348837,0.238095238,0.142857143,0.534883721,0.69047619,0.785714286
82551,16.35839843,15.36277777,176,0.835227273,0.372033723,82551,0.056818182,0.232155344,0.025,0.037037037,0.074074074,0.875,0.777777778,0.814814815
93940,22.05779654,13.9289794,67,0.537313433,0.50236888,93940,0.382352941,0.489575258,0.272727273,0.181818182,0.272727273,0.636363636,0.818181818,0.545454545
122447,20.57611815,14.29879409,425,0.802352941,0.398693761,122447,0.122969838,0.328784225,0.112244898,0.114583333,0.094736842,0.836734694,0.833333333,0.819148936
291440,26.8293662,16.11226694,71,0.661971831,0.476405049,291440,0.070422535,0.257678851,0.230769231,0.076923077,0.076923077,0.461538462,0.615384615,0.769230769
346554,20.38925352,14.47649916,142,0.819248826,0.340636866,346554,0.026845638,0.162177277,0,0,0.033333333,0.818181818,0.866666667,0.931034483
326821,23.78250909,15.3424181,165,0.638383838,0.480523174,326821,0.21978022,0.415240004,0.348837209,0.290322581,0.103448276,0.365853659,0.533333333,0.75862069
328980,28.33072,15.31382271,100,0.673333333,0.456847147,328980,0.297029703,0.459228798,0.571428571,0.333333333,0.285714286,0.428571429,0.761904762,0.714285714
137121,19.57507161,18.17407603,321,0.769470405,0.421829386,137121,0.133928571,0.341083499,0.112149533,0.14893617,0.127659574,0.654205607,0.829787234,0.808510638
342987,21.28507634,13.16149647,131,0.946564885,0.193115677,342987,0.015267176,0.123084263,0,0,0.027777778,0.972222222,0.944444444,0.972222222
346581,19.20019872,15.31957881,156,0.603632479,0.465028981,346581,0.114942529,0.319873073,0.179487179,0.178571429,0.041666667,0.636363636,0.576923077,0.782608696
341623,21.85447312,14.79121166,93,0.523297491,0.492449878,341623,0.075268817,0.265254559,0,0.2,0.1,0.7,0.7,0.9
272013,24.41358621,15.74389146,58,0.793103448,0.408618584,272013,0.034482759,0.184059224,0.071428571,0.071428571,0,0.785714286,0.857142857,0.857142857
224642,27.52238816,14.37500407,152,0.539473684,0.500087131,224642,0.256410256,0.438057219,0.4,0.391304348,0.181818182,0.291666667,0.47826087,0.727272727
93906,22.05409313,15.48140979,71,0.661971831,0.476405049,93906,0.178082192,0.385229576,0.214285714,0.153846154,0.076923077,0.384615385,0.846153846,0.846153846
284660,28.2297619,16.44734631,231,0.67965368,0.467622908,284660,0.051724138,0.221948381,0,0.047619048,0.047619048,0.571428571,0.714285714,0.714285714
299571,22.73247331,16.24920088,281,0.759193357,0.425547618,299571,0.062283737,0.242089377,0.060606061,0.063492063,0.016129032,0.703125,0.758064516,0.836065574
96543,14.18222294,16.7637784,173,0.855491329,0.352625396,96543,0.120689655,0.326706434,0.066666667,0.136363636,0.136363636,0.9,0.863636364,0.863636364
279522,23.91279355,14.43203916,155,0.690322581,0.463859332,279522,0.055555556,0.229771693,0.117647059,0.068965517,0,0.548387097,0.666666667,0.888888889
111093,18.70796825,14.14950228,59,0.711864407,0.456782128,111093,0.220338983,0.418033022,0.0625,0,0,0.8125,1,0.9
127296,25.19809508,17.31335041,95,0.789473684,0.409845244,127296,0.157894737,0.366576731,0.068965517,0.1,0.1,0.896551724,0.85,0.85
221879,24.61139474,15.69524163,76,0.736842105,0.443273311,221879,0.131578947,0.340278524,0.076923077,0.153846154,0.076923077,0.769230769,0.846153846,0.615384615
345034,21.80911864,14.34863879,118,0.807909605,0.378447821,345034,0.152,0.360465649,0.235294118,0.193548387,0.066666667,0.806451613,0.774193548,0.866666667
341919,20.69703571,14.04795559,56,0.726190476,0.422150066,341919,0.107142857,0.312093892,0.2,0.3,0,0.7,0.7,0.9
173315,26.33930556,15.57754076,72,0.708333333,0.457719392,173315,0.194444444,0.398549797,0.214285714,0.214285714,0.214285714,0.714285714,0.714285714,0.642857143
370661,28.24119512,15.7130328,82,0.735772358,0.421434629,370661,0.107142857,0.31115243,0.277777778,0.111111111,0,0.444444444,0.722222222,0.941176471
175258,27.22768,15.96385236,250,0.652,0.477291555,175258,0.146245059,0.354052126,0.222222222,0.177777778,0.177777778,0.6,0.6,0.511111111
261126,25.1030458,15.63694192,131,0.801526718,0.371595373,261126,0.060150376,0.238664164,0,0.111111111,0.074074074,0.892857143,0.740740741,0.851851852
345415,22.43942857,15.97510101,77,0.896103896,0.297453816,345415,0.090909091,0.289364921,0.095238095,0.142857143,0,0.904761905,0.857142857,1
231080,24.85103213,16.51957969,249,0.702811245,0.457940833,231080,0.118577075,0.323931012,0.163265306,0.108695652,0.152173913,0.595744681,0.760869565,0.695652174
284994,28.03428302,16.97719461,53,0.572327044,0.486472382,284994,0.333333333,0.475830951,0.125,0.25,0.285714286,0.5,0.714285714,0.714285714
258253,24.06260963,16.07683276,187,0.56684492,0.496841846,258253,0.345549738,0.476796974,0.222222222,0.171428571,0.147058824,0.742857143,0.714285714,0.818181818
220138,28.10015625,16.00066592,160,0.825,0.381160096,220138,0.118012422,0.323629456,0.153846154,0.102564103,0.026315789,0.794871795,0.842105263,0.868421053
277708,21.3969619,14.97277053,210,0.776190476,0.417791828,277708,0.093457944,0.291755582,0.14,0.06122449,0.0625,0.714285714,0.857142857,0.791666667
234553,26.7212766,16.01120018,705,0.716312057,0.451107242,234553,0.134751773,0.341700671,0.182481752,0.161764706,0.073529412,0.562043796,0.713235294,0.816176471
179089,18.98524427,13.42115614,131,0.824427481,0.381916544,179089,0.045801527,0.209856926,0.064516129,0.032258065,0,0.709677419,0.903225806,0.935483871
230513,25.2959127,15.24172104,126,0.468253968,0.50098316,230513,0.446153846,0.49901513,0.35,0.333333333,0.117647059,0.444444444,0.555555556,0.764705882
362746,28.40788406,15.63147516,69,0.93236715,0.2327704,362746,0.085714286,0.281962951,0.1,0.1,0.055555556,1,0.95,0.944444444
292380,31.2367451,15.82268992,51,0.68627451,0.468623349,292380,0.075471698,0.266678761,0,0,0.2,0.6,0.5,0.8
143665,25.11519922,15.90360207,207,0.850241546,0.357699553,143665,0.090909091,0.288170016,0.078431373,0.1,0.1,0.784313725,0.9,0.82
184241,17.73550909,12.5305531,55,0.781818182,0.416818154,184241,0.068965517,0.255608594,0.076923077,0,0.25,0.769230769,0.833333333,0.75
246760,25.93030208,17.44786648,192,0.635416667,0.482571464,246760,0.132352941,0.339707717,0.135135135,0.1875,0.172413793,0.625,0.612903226,0.586206897
271134,20.25895588,14.31901406,68,0.808823529,0.396151371,271134,0.157142857,0.366563132,0.0625,0.0625,0.2,0.875,0.875,0.8
345186,21.84175658,16.26214802,152,0.690789474,0.416901874,345186,0.11038961,0.314397199,0.136363636,0.272727273,0.136363636,0.772727273,0.727272727,0.727272727
284627,29.84232692,15.85928824,52,0.820512821,0.37025304,284627,0.076923077,0.269069118,0.153846154,0.076923077,0,0.615384615,0.846153846,1
185855,26.03317722,16.7747109,79,0.493670886,0.503154605,185855,0.375,0.487177352,0.5,0.375,0.375,0.375,0.625,0.375
83098,18.20542435,17.54658184,397,0.813602015,0.389918889,83098,0.1225,0.328272993,0.093567251,0.105263158,0.105263158,0.824561404,0.807017544,0.824561404
251469,28.88031677,16.509743,161,0.683229814,0.466668515,251469,0.173913043,0.380217329,0.25,0.107142857,0.107142857,0.535714286,0.785714286,0.678571429
291519,27.24734884,16.46537039,129,0.84496124,0.363352713,291519,0.085271318,0.280373851,0.181818182,0,0.15625,0.666666667,0.96875,0.78125
82471,16.14872398,18.13478054,175,0.897142857,0.304643861,82471,0,0,0,0,0,0.915789474,0.84,0.875
365725,22.79224873,14.94251935,197,0.539763113,0.474070699,365725,0.375634518,0.485520159,0.5,0.291666667,0.166666667,0.583333333,0.666666667,0.833333333
234128,26.09025954,14.87639243,393,0.68956743,0.463260479,234128,0.117794486,0.322769342,0.113924051,0.121621622,0.067567568,0.586666667,0.797297297,0.837837838
121776,25.25840264,16.61554718,303,0.760176018,0.418112333,121776,0.174917492,0.380524964,0.241935484,0.116666667,0.15,0.741935484,0.8,0.8
198395,26.70317857,16.9866034,56,0.214285714,0.414039336,198395,0.754385965,0.434276975,1,0.333333333,0.666666667,0,0.666666667,0.333333333
247404,32.62398413,15.70762427,63,0.587301587,0.496273878,247404,0.242424242,0.431833517,0.285714286,0.363636364,0.2,0.416666667,0.5,0.8
235504,28.31027551,15.54342766,98,0.683673469,0.467432972,235504,0.193877551,0.397366674,0.210526316,0.157894737,0.263157895,0.631578947,0.578947368,0.736842105
297749,28.17321875,17.29976829,64,0.578125,0.497762852,297749,0.363636364,0.484731921,0.5,0.454545455,0.272727273,0.416666667,0.545454545,0.545454545
125010,30.03451058,16.13049048,62,0.887096774,0.319057974,125010,0.031746032,0.176731432,0.055555556,0,0.058823529,0.823529412,0.882352941,0.941176471
149808,23.01632901,16.07383017,617,0.651539708,0.47686925,149808,0.208978328,0.406893936,0.278911565,0.232,0.20661157,0.518518519,0.699186992,0.702479339
222838,29.4951117,16.5838372,188,0.638297872,0.481776211,222838,0.308510638,0.463111905,0.5,0.1875,0.15625,0.46875,0.71875,0.78125
282117,27.91260188,16.18195388,319,0.771159875,0.420746084,282117,0.080996885,0.273256296,0.044776119,0.076923077,0.076923077,0.769230769,0.8,0.769230769
122825,19.67294346,17.26298782,129,0.860465116,0.347854721,122825,0.022556391,0.149045723,0.035714286,0.04,0,0.803571429,0.88,0.84
221412,26.36680138,16.64328647,871,0.799081515,0.396754616,221412,0.098737084,0.298480078,0.131979695,0.076142132,0.076142132,0.776649746,0.842639594,0.862944162
295025,25.31409272,15.55320995,151,0.754966887,0.431538139,295025,0.051282051,0.221282823,0.083333333,0.0625,0,0.53125,0.84375,0.806451613
341668,23.6067197,16.33058396,132,0.792929293,0.389711411,341668,0.075757576,0.265617877,0.071428571,0.107142857,0.071428571,0.785714286,0.821428571,0.857142857
247712,23.02084483,14.65945162,58,0.655172414,0.479463301,247712,0.129032258,0.337972303,0,0.1,0.1,0.833333333,0.5,0.7
246049,20.00672973,13.48899723,74,0.662162162,0.476201495,246049,0.155844156,0.365085969,0.214285714,0.307692308,0.076923077,0.5,0.615384615,0.583333333
98746,30.47619691,15.75248113,157,0.675159236,0.469813936,98746,0.231707317,0.423215285,0.242424242,0.15625,0.322580645,0.625,0.709677419,0.580645161
126049,18.16701712,14.67933948,110,0.372727273,0.485743371,126049,0.307692308,0.463523582,0.238095238,0.333333333,0.352941176,0.380952381,0.411764706,0.4375
290137,31.50095294,16.87559721,85,0.741176471,0.440587843,290137,0.2,0.402373908,0.444444444,0.235294118,0.117647059,0.555555556,0.764705882,0.705882353
243767,23.58216949,13.52144553,59,0.847457627,0.362632108,243767,0.033898305,0.182520825,0.142857143,0,0,0.714285714,0.928571429,0.928571429
131287,19.67338866,17.77651484,256,0.8828125,0.322273632,131287,0.015444015,0.123549318,0.019047619,0,0.018518519,0.807692308,0.925925926,0.962962963
172521,24.27945283,13.14006884,53,0.735849057,0.445099099,172521,0.264150943,0.445099099,0.454545455,0.090909091,0.272727273,0.545454545,0.909090909,0.727272727
347523,26.69410345,15.39672058,58,0.856321839,0.33689367,347523,0.017241379,0.131306433,0.071428571,0,0,0.714285714,0.928571429,0.928571429
349940,17.54840541,12.72272173,74,0.815315315,0.362394757,349940,0.096385542,0.296913301,0.125,0.15,0,0.695652174,0.842105263,0.944444444
222772,25.77230645,16.65270678,62,0.612903226,0.491062372,222772,0.301587302,0.462633438,0.2,0.4,0.2,0.7,0.5,0.7
229204,22.73415924,14.29172317,157,0.898089172,0.30349911,229204,0.057324841,0.233206143,0.133333333,0.022222222,0.022222222,0.777777778,0.933333333,0.977777778
96621,15.66568091,17.0606206,218,0.912844037,0.282712639,96621,0.00913242,0.095344262,0.0078125,0,0,0.8984375,0.931034483,0.965517241
231058,28.74083516,16.63054531,182,0.765567766,0.421912118,231058,0.11,0.313674927,0.148148148,0.088888889,0.047619048,0.673469388,0.790697674,0.756097561
139264,26.77025232,15.12295912,75,0.72,0.452022482,139264,0.213333333,0.412419798,0.3125,0.125,0.125,0.625,0.75,0.8125
362166,22.11344262,14.59251387,61,0.808743169,0.362394385,362166,0.095238095,0.295901341,0.25,0.066666667,0.071428571,0.75,0.933333333,0.785714286
92672,20.46097688,17.21847527,335,0.698507463,0.459592548,92672,0.151162791,0.358729272,0.073394495,0.113636364,0.139534884,0.777777778,0.76744186,0.714285714
218909,17.80851563,13.11628884,64,0.734375,0.445156919,218909,0.119402985,0.3267094,0.133333333,0.142857143,0.153846154,0.714285714,0.692307692,0.538461538
281687,25.52141079,16.0857589,241,0.713692946,0.45297541,281687,0.167315175,0.373985333,0.222222222,0.169811321,0.137254902,0.534482759,0.705882353,0.8
241015,31.26488,16.41962112,125,0.784,0.413170277,241015,0.076923077,0.267500188,0.096774194,0.033333333,0.133333333,0.766666667,0.866666667,0.766666667
225372,24.80508772,16.24261165,114,0.701754386,0.459507712,225372,0.224137931,0.418822509,0.227272727,0.227272727,0.285714286,0.681818182,0.636363636,0.666666667
349951,24.6237809,14.57147437,178,0.754681648,0.416687297,349951,0.038043478,0.191823229,0.052631579,0.03125,0,0.702702703,0.84375,0.90625
229435,26.30513656,17.01246855,227,0.748898678,0.434605022,229435,0.122270742,0.328315873,0.16,0.06,0.02,0.68,0.8,0.82
346209,26.03,14.76522785,53,0.767295597,0.355571682,346209,0,0,0,0,0,1,0.9,0.8
88104,18.9513655,16.51851849,549,0.721311475,0.448762808,88104,0.087873462,0.283359893,0.083832335,0.179487179,0.118421053,0.700598802,0.653846154,0.684210526
276513,21.57919178,13.91797708,292,0.873287671,0.333221513,276513,0.044520548,0.206602636,0.0375,0,0.051282051,0.9125,0.91025641,0.871794872
128660,23.135083,17.19611635,182,0.714285714,0.453000172,128660,0.131147541,0.338487741,0.15,0.153846154,0.24,0.675,0.730769231,0.64
107900,21.68520317,14.94230315,124,0.677419355,0.469360179,107900,0.147286822,0.35577326,0.225806452,0.125,0.166666667,0.6,0.791666667,0.652173913
230883,25.70871717,15.44620509,198,0.722222222,0.449038579,230883,0.195979899,0.397954263,0.341463415,0.175,0.1,0.575,0.775,0.775
272515,26.42538649,16.35270949,696,0.584530651,0.488556663,272515,0.295774648,0.456711931,0.35042735,0.261261261,0.14953271,0.49137931,0.657657658,0.757009346
171846,25.21099065,17.29803576,107,0.61682243,0.488448831,171846,0.148148148,0.356902951,0.428571429,0.214285714,0.076923077,0.214285714,0.692307692,0.692307692
186273,29.1239345,17.18620804,229,0.668122271,0.471918874,186273,0.252173913,0.43520769,0.275,0.236842105,0.289473684,0.6,0.684210526,0.631578947
106442,23.578151,14.41503062,138,0.746376812,0.436669449,106442,0.108695652,0.312390889,0.068965517,0.071428571,0.071428571,0.827586207,0.75,0.75
179650,27.93196462,15.27625819,424,0.693396226,0.461628092,179650,0.202352941,0.402227428,0.379746835,0.151898734,0.139240506,0.455696203,0.746835443,0.784810127
300180,22.39783582,16.0965466,134,0.746268657,0.436778486,300180,0.123188406,0.329850631,0.068965517,0.107142857,0.074074074,0.714285714,0.785714286,0.777777778
334124,22.06943373,14.92089796,83,0.927710843,0.208545049,334124,0,0,0,0,0,0.954545455,0.954545455,1
280962,23.96433333,15.5150758,63,0.761904762,0.429338791,280962,0.046875,0.213042026,0,0.076923077,0,0.692307692,0.846153846,0.923076923
106589,22.07696282,15.3476993,151,0.635761589,0.482817339,106589,0.140127389,0.348229933,0.113636364,0.086956522,0.15,0.6,0.782608696,0.736842105
253282,24.20367949,13.62169727,78,0.730769231,0.446431069,253282,0.08974359,0.28766401,0,0.285714286,0.071428571,0.857142857,0.571428571,0.714285714
353709,20.97572926,13.50834503,229,0.797671033,0.371124431,353709,0.065502183,0.247951849,0.065217391,0.086956522,0.043478261,0.826086957,0.826086957,0.934782609
272559,24.63298496,15.65439538,399,0.644110276,0.479383134,272559,0.141809291,0.34928169,0.192307692,0.154929577,0.130434783,0.577464789,0.577464789,0.661764706
124993,24.3454003,14.92124498,57,0.631578947,0.486664263,124993,0.210526316,0.411306373,0.222222222,0,0.111111111,0.555555556,0.888888889,0.888888889
254232,24.14357738,15.75664484,168,0.726190476,0.447245474,254232,0.171597633,0.3781508,0.27027027,0.114285714,0.085714286,0.555555556,0.8,0.828571429
123872,26.74063765,16.29902562,57,0.736842105,0.444261658,123872,0.169491525,0.37840602,0.357142857,0.090909091,0.090909091,0.5,0.818181818,0.909090909
147263,27.35248265,14.77691781,51,0.745098039,0.440142579,147263,0.166666667,0.376177397,0.214285714,0.333333333,0,0.666666667,0.583333333,0.916666667
221423,27.7449413,16.21613519,477,0.716981132,0.450938454,221423,0.134171908,0.341194755,0.172043011,0.064516129,0.075268817,0.698924731,0.774193548,0.806451613
345402,27.5512809,16.4541241,89,0.898876404,0.243109561,345402,0.02247191,0.149052164,0.047619048,0,0,0.904761905,1,1
228622,28.0446746,16.35770298,252,0.706349206,0.456340202,228622,0.150793651,0.358559764,0.183673469,0.12244898,0.040816327,0.612244898,0.775510204,0.87755102
341725,26.32852212,16.73555633,226,0.827433628,0.352104224,341725,0.128318584,0.335186589,0.25,0.127659574,0.106382979,0.729166667,0.914893617,0.872340426
280198,23.05643836,16.56187277,146,0.726027397,0.447530356,280198,0.052631579,0.224035052,0.21875,0.033333333,0,0.5,0.678571429,0.769230769
339046,27.39082873,16.58083214,181,0.70718232,0.438379428,339046,0.17989418,0.385119475,0.3,0.114285714,0.090909091,0.472222222,0.757575758,0.878787879
221566,30.32754545,16.97061706,77,0.493506494,0.50323628,221566,0.455696203,0.501215659,0.545454545,0.454545455,0.363636364,0.272727273,0.454545455,0.636363636
282633,23.77564756,15.17204481,349,0.638968481,0.480989248,282633,0.113960114,0.318216438,0.210526316,0.140350877,0.017857143,0.578947368,0.614035088,0.745454545
222984,29.61956122,16.6830079,294,0.666666667,0.47220828,222984,0.233108108,0.423526521,0.355555556,0.244444444,0.2,0.511111111,0.622222222,0.75
283013,22.69365714,14.72433839,175,0.733333333,0.43768811,283013,0.022857143,0.149876797,0,0.029411765,0.058823529,0.794117647,0.764705882,0.676470588
126888,16.71402047,15.55458645,310,0.535483871,0.499545675,126888,0.142857143,0.35047174,0.076923077,0.103448276,0.103448276,0.636363636,0.689655172,0.655172414
116274,15.69083266,15.32715371,551,0.680580762,0.466675309,116274,0.114840989,0.319111975,0.100671141,0.148648649,0.132352941,0.67114094,0.648648649,0.705882353
233309,30.36434532,16.26456473,139,0.604316547,0.490765522,233309,0.34751773,0.477879477,0.411764706,0.117647059,0.5625,0.588235294,0.8125,0.375
221406,23.50259444,15.2972061,180,0.783333333,0.39625027,221406,0.125,0.33158354,0.229166667,0.12195122,0.05,0.642857143,0.804878049,0.9
333873,26.63063077,14.13830305,65,0.579487179,0.479716797,333873,0.188405797,0.393900641,0.363636364,0,0.1,0.4,0.9,0.7
188518,24.27438462,17.09709509,52,0.788461538,0.412383719,188518,0.018867925,0.137360564,0.076923077,0,0,0.916666667,0.833333333,0.666666667
199008,30.47661111,17.6103928,54,0.444444444,0.501569863,199008,0.462962963,0.503308412,0.5,0.666666667,0.333333333,0.333333333,0.333333333,0.666666667
220363,28.97634737,18.19114534,95,0.831578947,0.376225136,220363,0.136842105,0.345503835,0.333333333,0.125,0.083333333,0.625,0.833333333,0.875
345004,28.42854639,15.09552522,97,0.81443299,0.35671168,345004,0.103092784,0.305659672,0.19047619,0.142857143,0.142857143,0.714285714,0.857142857,0.904761905
119279,22.15978393,14.9170575,361,0.761772853,0.42659005,119279,0.187845304,0.391129196,0.263157895,0.106666667,0.08,0.631578947,0.866666667,0.88
290353,23.706,16.01537342,102,0.816993464,0.382877332,290353,0.054054054,0.227149844,0.088235294,0.068965517,0.037037037,0.545454545,0.785714286,0.923076923
96260,24.92996929,16.04533736,248,0.612903226,0.488071101,96260,0.185483871,0.389475626,0.322033898,0.222222222,0.068965517,0.542372881,0.611111111,0.724137931
173261,26.40082353,17.34468965,85,0.705882353,0.458349249,173261,0.270588235,0.446900311,0.294117647,0.235294118,0.235294118,0.588235294,0.764705882,0.764705882
334742,28.70507246,15.73789385,69,0.574879227,0.464012262,334742,0.202898551,0.405103841,0.375,0.25,0,0.5,0.75,0.875
103006,21.06816067,16.12733753,51,0.37254902,0.48829435,103006,0.545454545,0.502518908,0.416666667,0.5,0.25,0.333333333,0.375,0.571428571
375463,22.89520755,16.9270626,53,0.817610063,0.367284082,375463,0.056603774,0.233295318,0.083333333,0.083333333,0,0.666666667,0.833333333,1
255062,21.3065,16.44650165,74,0.662162162,0.476201495,255062,0.094594595,0.294651822,0.071428571,0.214285714,0.142857143,0.642857143,0.642857143,0.714285714
297627,28.86450505,16.03825796,99,0.787878788,0.410890702,297627,0.1,0.301511345,0.173913043,0.043478261,0.043478261,0.565217391,0.869565217,0.863636364
261971,24.64160714,14.2109328,56,0.732142857,0.44685045,261971,0.033333333,0.181020335,0.142857143,0,0,0.538461538,0.909090909,0.636363636
181867,21.97625,15.49422499,92,0.782608696,0.414731131,181867,0.108695652,0.31296251,0.142857143,0.2,0.1,0.714285714,0.7,0.85
99764,20.00842861,15.69278579,259,0.575289575,0.495255996,99764,0.129770992,0.336694469,0.122807018,0.111111111,0.125,0.456140351,0.685714286,0.625
287326,24.29979024,16.27728143,205,0.730081301,0.443778395,287326,0.134615385,0.342135728,0.136363636,0.11627907,0.023255814,0.727272727,0.76744186,0.837209302
178555,22.27545625,15.19461814,160,0.6625,0.474341649,178555,0.187134503,0.391164896,0.2,0.055555556,0.088235294,0.567567568,0.75,0.787878788
138072,17.03661151,13.55012511,87,0.816091954,0.389655054,138072,0.079545455,0.272138864,0.083333333,0,0.210526316,0.833333333,0.894736842,0.611111111
325011,20.45288406,14.61812794,69,0.913043478,0.283835621,325011,0.043478261,0.205425141,0.1,0,0.05,0.8,1,0.9
79623,22.62441963,13.72307012,57,0.789473684,0.411306373,79623,0.087719298,0.285400831,0.142857143,0.25,0.142857143,0.714285714,0.625,0.857142857
116910,27.93997668,14.56817762,79,0.506329114,0.503154605,116910,0.164556962,0.373149442,0.571428571,0,0.285714286,0.142857143,0.857142857,0.428571429
186096,18.25123276,12.74894594,116,0.844827586,0.363639771,186096,0.034482759,0.183257219,0.068965517,0.068965517,0,0.793103448,0.862068966,0.862068966
351740,28.77128352,15.77174355,261,0.814814815,0.368900216,351740,0.076045627,0.265576483,0.147540984,0.033333333,0.016666667,0.716666667,0.85,0.95
227650,25.17871429,15.45033666,294,0.68707483,0.464474764,227650,0.165016502,0.371809496,0.258064516,0.152542373,0.155172414,0.593220339,0.689655172,0.736842105
255074,28.35965217,16.4896058,92,0.72826087,0.447293715,255074,0.086956522,0.283315299,0.071428571,0.071428571,0.071428571,0.785714286,0.857142857,0.785714286
96476,19.46569403,16.15537853,457,0.536105033,0.499241238,96476,0.194860814,0.396518286,0.155339806,0.235294118,0.224489796,0.533980583,0.44,0.489795918
